event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_33,33,1846146,4017,4035,06:33.7,06:35.5,6,33,1.8,1,1,left_to_right,1,off_ball_run,2,coming_short,817547,B. Franklin,11,RDM,22809,A. Naeher,1,GK,2337,Chicago RS,-21.91,4.7,3,center,1,defensive_third,False,-28.35,9.71,2,half_space_left,1,defensive_third,False,8_63,4034,3,drawing,0,0,36,0,build_up,10,high_block,False,False,8.18,142.12,2,backward,True,False,16.25,2,running,10.34,9.96,-0.37,6.96,3.2,28.87,31.55,2.68,48.04,51.8,3.76,True,True,3,ahead,3,ahead,30.19,22.72,-51.24,11.87,2,half_space_left,1,defensive_third,False,-50.66,14.03,2,half_space_left,1,defensive_third,False,True,True,True,False,False,0.0001,0.9831,0.8968,True,True,0,False,,,,True,8,8,0,True,True,True
1_34,34,1846146,4157,4191,06:47.7,06:51.1,6,47,3.4,1,1,left_to_right,1,off_ball_run,9,support,817610,J. Joseph,17,RW,151149,S. Groom,16,LW,2337,Chicago RS,-5.05,9.1,3,center,2,middle_third,False,4.94,20.7,1,wide_left,2,middle_third,False,8_68,4172,3,drawing,0,0,37,1,create,9,medium_block,False,False,17.15,49.26,3,sideway_left,True,False,18.2,2,running,2.33,4.81,2.47,9.91,19.92,14.96,14.98,0.02,45.09,35.08,-10.01,True,True,1,behind,2,same_line,19.37,2.94,1.97,27.15,1,wide_left,2,middle_third,False,7.75,21.58,1,wide_left,2,middle_third,False,False,False,,False,False,0.0086,0.9583,0.6122,True,False,2,False,,,,False,6,5,-1,True,True,
1_35,35,1846146,4157,4200,06:47.7,06:52.0,6,47,4.3,1,1,left_to_right,1,off_ball_run,5,overlap,22723,J. Grosso,9,LDM,151149,S. Groom,16,LW,2337,Chicago RS,-7.47,12.28,2,half_space_left,2,middle_third,False,13.14,25.71,1,wide_left,2,middle_third,False,8_68,4172,3,drawing,0,0,37,1,create,9,medium_block,False,False,24.56,33.09,1,forward,True,False,21.11,3,hsr,6.32,5.22,-1.11,9.91,22.51,17.38,9.37,-8.01,45.09,32.49,-12.6,True,False,1,behind,3,ahead,17.61,8.11,1.97,27.15,1,wide_left,2,middle_third,False,8.9,18.8,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0117,0.9149,0.6002,True,True,2,False,,,,True,4,5,1,True,True,True
1_36,36,1846146,4164,4191,06:48.4,06:51.1,6,48,2.7,1,1,left_to_right,1,off_ball_run,1,behind,627434,A. Schlegel,15,AM,151149,S. Groom,16,LW,2337,Chicago RS,6.07,-3.58,3,center,2,middle_third,False,19.28,0.32,3,center,3,attacking_third,False,8_68,4172,3,drawing,0,0,37,1,create,9,medium_block,False,False,13.19,16.45,1,forward,False,False,18.37,2,running,4.57,2.86,-1.71,11.72,19.92,5.65,0.64,-5.01,43.28,35.08,-8.2,True,True,2,same_line,3,ahead,31.2,24.19,3.63,27.52,1,wide_left,2,middle_third,False,7.75,21.58,1,wide_left,2,middle_third,False,False,False,,True,True,0.0624,0.3332,0.7543,True,False,2,False,False,False,True,False,1,3,2,True,True,
1_37,37,1846146,4192,4205,06:51.2,06:52.5,6,51,1.3,1,1,left_to_right,1,off_ball_run,1,behind,627434,A. Schlegel,15,AM,22723,J. Grosso,9,LDM,2337,Chicago RS,19.83,0.51,3,center,3,attacking_third,False,26.17,1.71,3,center,3,attacking_third,False,8_69,4200,3,drawing,0,0,38,2,finish,8,low_block,False,False,6.08,10.72,1,forward,False,False,17.94,2,running,2.98,4.25,1.27,20.22,23.88,0.39,-2.29,-2.68,34.78,31.12,-3.66,True,False,3,ahead,3,ahead,26.87,25.91,7.93,24.6,1,wide_left,2,middle_third,False,16.4,25.71,1,wide_left,2,middle_third,False,False,False,,True,True,0.067,0.3143,0.6421,True,True,1,False,False,False,True,True,0,1,1,True,True,
1_38,38,1846146,4192,4251,06:51.2,06:57.1,6,51,5.9,1,1,left_to_right,1,off_ball_run,5,overlap,817610,J. Joseph,17,RW,22723,J. Grosso,9,LDM,2337,Chicago RS,5.43,20.97,1,wide_left,2,middle_third,False,37.62,27.23,1,wide_left,3,attacking_third,False,8_69,4200,3,drawing,0,0,38,2,finish,8,low_block,False,False,33.11,11.0,1,forward,False,False,20.4,3,hsr,4.28,3.22,-1.06,20.22,40.85,14.79,3.23,-11.56,34.78,14.15,-20.63,True,False,2,same_line,3,ahead,4.41,9.65,7.93,24.6,1,wide_left,2,middle_third,False,28.95,22.99,1,wide_left,3,attacking_third,False,True,True,True,True,False,0.0263,0.8909,0.8509,True,True,1,False,,,,True,3,6,3,True,True,True
1_39,39,1846146,4581,4592,07:30.1,07:31.2,7,30,1.1,1,1,left_to_right,1,off_ball_run,9,support,57112,N. Kuikka,8,RB,22810,M. Swanson,19,CF,2337,Chicago RS,0.02,-25.56,5,wide_right,2,middle_third,False,5.09,-25.41,5,wide_right,2,middle_third,False,8_81,4580,3,drawing,0,0,44,1,create,9,medium_block,False,False,4.67,1.69,1,forward,False,False,16.42,2,running,1.72,2.84,1.13,20.54,21.82,20.52,16.73,-3.79,34.46,33.18,-1.28,False,True,1,behind,2,same_line,9.84,6.86,7.07,-32.43,5,wide_right,2,middle_third,False,3.84,-32.16,5,wide_right,2,middle_third,False,False,False,,False,True,0.0032,0.5442,0.855,True,True,0,False,,,,True,6,10,4,True,True,
1_40,40,1846146,5029,5047,08:14.9,08:16.7,8,14,1.8,1,1,left_to_right,1,off_ball_run,4,dropping_off,817547,B. Franklin,11,RDM,151186,T. Malham,2,LB,2337,Chicago RS,24.85,-18.99,4,half_space_right,3,attacking_third,False,17.53,-16.66,4,half_space_right,2,middle_third,False,8_86,5033,3,drawing,0,0,46,2,finish,8,low_block,False,False,7.8,162.34,2,backward,False,False,15.56,2,running,3.4,4.53,1.13,40.99,34.7,16.14,17.17,1.03,14.01,20.3,6.29,True,True,3,ahead,2,same_line,15.34,6.17,15.69,-6.69,3,center,2,middle_third,False,16.25,-10.62,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0051,0.9859,0.9449,True,True,0,False,,,,True,9,8,-1,True,True,
1_41,41,1846146,5699,5724,09:21.9,09:24.4,9,21,2.5,1,2,right_to_left,1,off_ball_run,2,coming_short,62389,Angelina,12,LM,151602,A. Watt,17,RW,2334,Orlando Pride,-12.51,-7.92,3,center,2,middle_third,False,-9.42,-18.88,4,half_space_right,2,middle_third,False,8_95,5712,3,drawing,0,0,50,1,create,9,medium_block,False,False,10.96,-74.26,4,sideway_right,True,False,16.35,2,running,6.5,3.08,-3.42,8.58,9.69,21.09,19.11,-1.98,46.42,45.31,-1.11,True,True,1,behind,3,ahead,27.09,14.63,-8.58,-34.72,5,wide_right,2,middle_third,False,-12.83,-33.11,5,wide_right,2,middle_third,False,False,False,,False,False,0.0007,0.906,0.9228,True,True,0,False,,,,True,5,6,1,True,True,
1_42,42,1846146,5720,5738,09:24.0,09:25.8,9,24,1.8,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,62445,B. Banda,19,CF,22542,Marta,19,CF,2334,Orlando Pride,6.45,-5.95,3,center,2,middle_third,False,9.25,-14.03,4,half_space_right,2,middle_third,False,8_96,5732,3,drawing,0,0,50,1,create,9,medium_block,False,False,8.86,-70.89,4,sideway_right,True,False,17.92,2,running,3.77,3.01,-0.76,9.68,11.02,3.23,1.77,-1.46,45.32,43.98,-1.34,True,True,2,same_line,3,ahead,17.91,14.16,7.33,-23.84,5,wide_right,2,middle_third,False,5.89,-27.79,5,wide_right,2,middle_third,False,False,False,,False,True,0.0073,0.5671,0.9786,True,True,1,False,,,,True,2,3,1,True,True,
1_43,43,1846146,5731,5748,09:25.1,09:26.8,9,25,1.7,1,2,right_to_left,1,off_ball_run,9,support,62389,Angelina,12,LM,22542,Marta,19,CF,2334,Orlando Pride,-7.39,-20.44,5,wide_right,2,middle_third,False,0.64,-18.43,4,half_space_right,2,middle_third,False,8_96,5732,3,drawing,0,0,50,1,create,9,medium_block,False,False,7.95,14.05,1,forward,False,False,17.61,2,running,3.18,4.51,1.33,10.11,13.88,17.5,13.24,-4.26,44.89,41.12,-3.77,True,True,1,behind,1,behind,15.15,11.18,6.4,-26.72,5,wide_right,2,middle_third,False,5.91,-28.29,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0025,0.7765,0.8962,True,True,1,False,,,,True,5,5,0,True,True,True
1_44,44,1846146,5739,5782,09:25.9,09:30.2,9,25,4.3,1,2,right_to_left,1,off_ball_run,1,behind,62445,B. Banda,19,CF,62389,Angelina,12,LM,2334,Orlando Pride,9.61,-14.43,4,half_space_right,2,middle_third,False,35.0,-21.62,5,wide_right,3,attacking_third,False,8_97,5748,3,drawing,0,0,50,1,create,9,medium_block,False,False,28.43,-15.81,1,forward,False,False,24.46,3,hsr,2.88,12.36,9.48,11.19,30.83,1.58,-4.17,-5.75,43.81,24.17,-19.64,True,False,3,ahead,3,ahead,14.27,25.2,-3.51,-20.04,4,half_space_right,2,middle_third,False,12.75,-9.78,4,half_space_right,2,middle_third,False,True,True,True,False,False,0.0086,0.8272,0.9815,True,True,0,False,False,True,True,True,0,2,2,True,True,True
1_45,45,1846146,5751,5811,09:27.1,09:33.1,9,27,6.0,1,2,right_to_left,1,off_ball_run,3,cross_receiver,610122,S. Yates,16,LW,62445,B. Banda,19,CF,2334,Orlando Pride,14.77,13.56,2,half_space_left,2,middle_third,False,47.07,2.81,3,center,3,attacking_third,True,8_98,5782,3,drawing,0,0,51,2,finish,8,low_block,False,False,34.24,-18.41,1,forward,False,False,21.3,3,hsr,13.01,3.48,-9.53,15.02,48.94,0.25,1.87,1.62,39.98,6.06,-33.92,False,False,2,same_line,1,behind,33.69,13.64,14.29,-20.13,4,half_space_right,2,middle_third,False,50.4,-10.42,4,half_space_right,3,attacking_third,True,True,False,,True,True,0.4636,0.5264,0.7277,True,True,1,False,,,,True,2,1,-1,True,True,
1_46,46,1846146,5761,5820,09:28.1,09:34.0,9,28,5.9,1,2,right_to_left,1,off_ball_run,3,cross_receiver,151151,H. McCutcheon,14,RM,62445,B. Banda,19,CF,2334,Orlando Pride,2.99,2.04,3,center,2,middle_third,False,41.14,1.35,3,center,3,attacking_third,True,8_98,5782,3,drawing,0,0,51,2,finish,8,low_block,False,False,37.68,-1.04,1,forward,False,False,23.21,3,hsr,14.11,2.97,-11.13,18.78,51.08,15.79,9.94,-5.85,36.22,3.92,-32.3,True,True,1,behind,1,behind,30.3,15.34,19.68,-23.25,5,wide_right,3,attacking_third,False,51.89,-9.6,4,half_space_right,3,attacking_third,True,False,False,,True,True,0.2108,0.4892,0.6363,True,False,1,False,,,,False,4,6,2,True,True,
1_47,47,1846146,6151,6174,10:07.1,10:09.4,10,7,2.3,1,1,left_to_right,1,off_ball_run,3,cross_receiver,627434,A. Schlegel,15,AM,22810,M. Swanson,19,CF,2337,Chicago RS,21.72,-5.07,3,center,3,attacking_third,False,33.36,-2.79,3,center,3,attacking_third,False,8_103,6131,3,drawing,0,0,54,5,chaotic,5,chaotic,False,False,11.65,11.08,1,forward,False,False,24.24,3,hsr,5.29,3.73,-1.57,31.11,39.46,9.39,6.1,-3.29,23.89,15.54,-8.35,True,True,2,same_line,2,same_line,27.46,21.88,22.83,-32.51,5,wide_right,3,attacking_third,False,33.88,-24.66,5,wide_right,3,attacking_third,False,False,False,,True,True,0.0424,0.4576,0.8902,True,False,0,False,,,,True,3,3,0,True,True,
1_48,48,1846146,6755,6859,11:07.5,11:17.9,11,7,10.4,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,62445,B. Banda,19,CF,22542,Marta,19,CF,2334,Orlando Pride,-21.18,29.4,1,wide_left,1,defensive_third,False,31.5,29.39,1,wide_left,3,attacking_third,False,8_110,6739,3,drawing,0,0,60,4,transition,11,defending_transition,False,False,58.26,-0.01,1,forward,False,False,19.86,2,running,1.73,9.2,7.47,-5.42,34.13,15.76,2.63,-13.13,60.42,20.87,-39.55,False,False,3,ahead,3,ahead,17.76,11.6,-38.34,24.81,1,wide_left,1,defensive_third,False,24.58,20.08,2,half_space_left,3,attacking_third,False,False,False,,True,True,0.0268,0.498,0.8451,True,False,2,False,,,,False,4,4,0,True,True,
1_49,49,1846146,6766,6857,11:08.6,11:17.7,11,8,9.1,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,151602,A. Watt,17,RW,22542,Marta,19,CF,2334,Orlando Pride,-24.89,6.32,3,center,1,defensive_third,False,24.26,-10.14,4,half_space_right,3,attacking_third,False,8_110,6739,3,drawing,0,0,60,4,transition,11,defending_transition,False,False,51.7,-18.52,1,forward,False,False,21.73,3,hsr,6.56,10.88,4.32,-4.39,33.55,20.5,9.29,-11.21,59.39,21.45,-37.94,False,False,3,ahead,2,same_line,16.25,30.95,-31.04,21.36,1,wide_left,1,defensive_third,False,23.76,20.81,1,wide_left,3,attacking_third,False,False,False,,False,True,0.0035,0.4261,0.6422,True,False,2,False,,,,True,5,5,0,True,True,
1_50,50,1846146,6768,6856,11:08.8,11:17.6,11,8,8.8,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,62389,Angelina,12,LM,22542,Marta,19,CF,2334,Orlando Pride,-27.92,12.21,2,half_space_left,1,defensive_third,False,24.13,4.54,3,center,3,attacking_third,False,8_110,6739,3,drawing,0,0,60,4,transition,11,defending_transition,False,False,52.66,-8.38,1,forward,False,False,21.46,3,hsr,2.5,8.25,5.74,-4.08,33.24,23.84,9.11,-14.73,59.08,21.76,-37.32,True,True,2,same_line,2,same_line,9.01,16.66,-29.8,21.02,1,wide_left,1,defensive_third,False,23.34,21.18,1,wide_left,3,attacking_third,False,False,False,,True,False,0.0373,0.6925,0.9413,True,False,2,False,,,,False,5,6,1,True,True,
1_51,51,1846146,7630,7646,12:35.0,12:36.6,12,35,1.6,1,2,right_to_left,1,off_ball_run,7,pulling_wide,149882,K. Abello,2,LB,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,16.24,18.83,2,half_space_left,2,middle_third,False,13.91,26.51,1,wide_left,2,middle_third,False,8_116,7623,3,drawing,0,0,62,1,create,9,medium_block,False,False,8.04,106.88,3,sideway_left,True,False,17.9,2,running,10.61,10.09,-0.52,35.05,32.89,18.81,18.98,0.17,19.95,22.11,2.16,False,False,3,ahead,3,ahead,9.67,10.93,7.2,15.4,2,half_space_left,2,middle_third,False,3.86,22.21,1,wide_left,2,middle_third,False,False,False,,False,False,0.0015,0.9865,0.8853,True,True,1,False,,,,True,10,10,0,True,True,
1_52,52,1846146,7636,7671,12:35.6,12:39.1,12,35,3.5,1,2,right_to_left,1,off_ball_run,4,dropping_off,149954,K. Strom,4,LCB,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,14.03,1.41,3,center,2,middle_third,False,-2.6,6.07,3,center,2,middle_third,False,8_116,7623,3,drawing,0,0,62,1,create,9,medium_block,False,False,16.99,164.35,2,backward,False,False,17.82,2,running,7.08,10.13,3.05,33.78,30.97,19.75,33.57,13.82,21.22,24.03,2.81,False,False,3,ahead,1,behind,18.56,15.64,5.85,18.07,2,half_space_left,2,middle_third,False,1.5,21.16,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0006,0.9981,0.9797,True,False,1,False,,,,False,10,10,0,True,True,True
1_53,53,1846146,7793,7832,12:51.3,12:55.2,12,51,3.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,149882,K. Abello,2,LB,22542,Marta,19,CF,2334,Orlando Pride,24.02,30.13,1,wide_left,3,attacking_third,False,45.53,32.35,1,wide_left,3,attacking_third,False,8_119,7792,3,drawing,0,0,63,2,finish,8,low_block,True,False,21.73,5.89,1,forward,False,False,20.36,3,hsr,9.43,6.35,-3.08,28.94,45.93,4.92,0.4,-4.52,26.06,9.07,-16.99,False,False,3,ahead,3,ahead,12.45,24.97,16.71,20.05,2,half_space_left,2,middle_third,False,24.16,19.44,2,half_space_left,3,attacking_third,False,True,True,True,False,False,0.0196,0.747,0.9672,True,True,1,False,,,,True,1,4,3,True,True,True
1_54,54,1846146,7798,7810,12:51.8,12:53.0,12,51,1.2,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,610122,S. Yates,16,LW,22542,Marta,19,CF,2334,Orlando Pride,25.11,11.5,2,half_space_left,3,attacking_third,False,30.74,10.91,2,half_space_left,3,attacking_third,False,8_119,7792,3,drawing,0,0,63,2,finish,8,low_block,False,False,5.66,-5.98,1,forward,False,False,16.96,2,running,3.3,2.65,-0.65,30.48,35.67,5.37,4.93,-0.44,24.52,19.33,-5.19,True,True,3,ahead,3,ahead,11.13,14.61,17.34,19.47,2,half_space_left,2,middle_third,False,18.52,18.92,2,half_space_left,3,attacking_third,False,False,False,,True,True,0.0358,0.6358,0.8192,True,True,1,False,,,,True,3,4,1,True,True,
1_55,55,1846146,7810,7836,12:53.0,12:55.6,12,53,2.6,1,2,right_to_left,1,off_ball_run,3,cross_receiver,62445,B. Banda,19,CF,149882,K. Abello,2,LB,2334,Orlando Pride,29.34,1.56,3,center,3,attacking_third,False,43.53,3.77,3,center,3,attacking_third,True,8_120,7836,3,drawing,0,0,63,2,finish,8,low_block,True,False,14.38,8.85,1,forward,False,False,17.63,2,running,2.23,1.77,-0.46,35.67,47.36,6.33,3.83,-2.5,19.33,7.64,-11.69,True,True,1,behind,1,behind,27.93,28.78,34.23,29.06,1,wide_left,3,attacking_third,False,46.98,32.34,1,wide_left,3,attacking_third,False,False,False,,True,True,0.0539,0.3035,0.8337,True,True,0,False,,,,True,3,4,1,True,True,
1_56,56,1846146,7898,7907,13:01.8,13:02.7,13,1,0.9,1,2,right_to_left,1,off_ball_run,3,cross_receiver,151151,H. McCutcheon,14,RM,149882,K. Abello,2,LB,2334,Orlando Pride,47.7,-1.91,3,center,3,attacking_third,True,51.53,-0.23,3,center,3,attacking_third,True,8_120,7836,3,drawing,0,0,63,2,finish,8,low_block,True,False,3.77,23.68,1,forward,False,False,16.55,2,running,1.37,2.04,0.68,50.57,52.44,2.87,0.91,-1.96,4.43,2.56,-1.87,True,False,1,behind,2,same_line,24.19,22.41,51.09,22.04,1,wide_left,3,attacking_third,False,52.6,22.15,1,wide_left,3,attacking_third,False,False,False,,True,True,0.1126,0.3077,0.7171,True,False,0,False,,,,True,1,3,2,True,True,
1_57,57,1846146,8446,8526,13:56.6,14:04.6,13,56,8.0,1,1,left_to_right,1,off_ball_run,3,cross_receiver,627434,A. Schlegel,15,AM,817610,J. Joseph,17,RW,2337,Chicago RS,8.37,-23.91,5,wide_right,2,middle_third,False,40.38,-1.43,3,center,3,attacking_third,True,8_128,8472,3,drawing,0,0,66,2,finish,8,low_block,False,False,41.26,35.08,1,forward,False,True,18.97,2,running,1.37,1.55,0.17,22.7,49.07,14.33,8.69,-5.64,32.3,5.93,-26.37,True,True,1,behind,1,behind,12.27,22.47,19.92,-19.76,4,half_space_right,3,attacking_third,False,48.83,-22.25,5,wide_right,3,attacking_third,False,False,False,,True,True,0.0417,0.4887,0.6802,True,False,1,False,,,,False,6,5,-1,True,True,
1_58,58,1846146,8451,8490,13:57.1,14:01.0,13,57,3.9,1,1,left_to_right,1,off_ball_run,9,support,22810,M. Swanson,19,CF,817610,J. Joseph,17,RW,2337,Chicago RS,14.65,-29.8,5,wide_right,2,middle_third,False,32.94,-27.18,5,wide_right,3,attacking_third,False,8_128,8472,3,drawing,0,0,66,2,finish,8,low_block,False,False,18.1,8.15,1,forward,False,False,17.03,2,running,4.77,3.62,-1.15,25.67,43.71,11.02,10.77,-0.25,29.33,11.29,-18.04,False,True,1,behind,1,behind,10.84,8.99,22.5,-22.32,5,wide_right,3,attacking_third,False,40.76,-31.62,5,wide_right,3,attacking_third,False,False,False,,False,True,0.0074,0.4866,0.9036,True,True,1,False,,,,True,4,4,0,True,True,
1_59,59,1846146,8680,8699,14:20.0,14:21.9,14,20,1.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,610122,S. Yates,16,LW,62445,B. Banda,19,CF,2334,Orlando Pride,-12.54,25.64,1,wide_left,2,middle_third,False,-4.19,25.92,1,wide_left,2,middle_third,False,8_133,8680,3,drawing,0,0,70,1,create,9,medium_block,False,False,7.94,1.92,1,forward,False,False,15.83,2,running,7.06,2.4,-4.66,6.35,8.59,18.89,12.78,-6.11,48.65,46.41,-2.24,False,False,1,behind,2,same_line,10.99,2.39,-1.71,27.5,1,wide_left,2,middle_third,False,-5.66,24.03,1,wide_left,2,middle_third,False,False,False,,False,False,0.0087,0.8717,0.9504,True,True,0,False,,,,True,5,5,0,True,True,
1_60,60,1846146,8881,8888,14:40.1,14:40.8,14,40,0.7,1,2,right_to_left,1,off_ball_run,2,coming_short,610122,S. Yates,16,LW,149954,K. Strom,4,LCB,2334,Orlando Pride,0.03,16.02,2,half_space_left,2,middle_third,False,-3.07,15.15,2,half_space_left,2,middle_third,False,8_137,8868,3,drawing,0,0,70,1,create,9,medium_block,False,False,2.8,-164.32,2,backward,False,False,16.33,2,running,6.69,5.86,-0.84,8.73,8.77,8.7,11.84,3.14,46.27,46.23,-0.04,True,True,3,ahead,3,ahead,23.88,19.79,-21.84,6.42,3,center,1,defensive_third,False,-21.21,7.25,3,center,1,defensive_third,False,False,False,,False,False,0.0017,0.984,0.897,True,True,0,False,,,,True,6,5,-1,True,True,
1_61,61,1846146,8916,8952,14:43.6,14:47.2,14,43,3.6,1,2,right_to_left,1,off_ball_run,1,behind,151602,A. Watt,17,RW,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,1.61,-33.62,5,wide_right,2,middle_third,False,22.81,-22.7,5,wide_right,3,attacking_third,False,8_138,8908,3,drawing,0,0,71,6,direct,15,defending_direct,False,False,24.19,27.25,1,forward,False,False,24.08,3,hsr,9.13,1.61,-7.52,8.65,24.34,7.04,1.53,-5.51,46.35,30.66,-15.69,False,False,3,ahead,3,ahead,34.56,38.4,-20.47,-7.03,3,center,1,defensive_third,False,-13.6,-10.49,4,half_space_right,2,middle_third,False,True,True,False,False,True,0.0015,0.4486,0.8612,True,False,0,False,True,True,False,True,1,4,3,True,True,True
1_62,62,1846146,8940,8983,14:46.0,14:50.3,14,46,4.3,1,2,right_to_left,1,off_ball_run,9,support,151151,H. McCutcheon,14,RM,151602,A. Watt,17,RW,2334,Orlando Pride,8.14,-14.41,4,half_space_right,2,middle_third,False,31.25,-12.45,4,half_space_right,3,attacking_third,False,8_139,8952,3,drawing,0,0,73,2,finish,8,low_block,False,False,22.86,4.85,1,forward,False,False,19.39,2,running,4.27,3.87,-0.4,15.8,41.73,7.66,10.48,2.82,39.2,13.27,-25.93,True,True,1,behind,1,behind,12.43,12.46,14.63,-25.01,5,wide_right,2,middle_third,False,41.22,-19.92,4,half_space_right,3,attacking_third,True,False,False,,True,False,0.0529,0.8063,0.9417,True,False,1,False,,,,True,4,4,0,True,True,
1_63,63,1846146,8942,8983,14:46.2,14:50.3,14,46,4.1,1,2,right_to_left,1,off_ball_run,3,cross_receiver,62445,B. Banda,19,CF,151602,A. Watt,17,RW,2334,Orlando Pride,11.16,0.43,3,center,2,middle_third,False,36.69,-2.53,3,center,3,attacking_third,False,8_139,8952,3,drawing,0,0,73,2,finish,8,low_block,False,False,25.17,-6.61,1,forward,False,False,22.5,3,hsr,2.98,1.49,-1.49,17.21,41.73,6.05,5.04,-1.01,37.79,13.27,-24.52,True,True,1,behind,1,behind,25.38,17.97,16.0,-24.48,5,wide_right,2,middle_third,False,41.22,-19.92,4,half_space_right,3,attacking_third,True,False,False,,True,True,0.1172,0.3473,0.915,True,False,1,False,,,,False,3,4,1,True,True,
1_64,64,1846146,9504,9528,15:42.4,15:44.8,15,42,2.4,1,1,left_to_right,1,off_ball_run,1,behind,22810,M. Swanson,19,CF,57112,N. Kuikka,8,RB,2337,Chicago RS,9.07,-21.68,5,wide_right,2,middle_third,False,21.54,-26.05,5,wide_right,3,attacking_third,False,8_158,9505,3,drawing,0,0,79,1,create,9,medium_block,False,False,13.35,-19.31,1,forward,False,False,20.91,3,hsr,2.85,6.22,3.37,9.6,18.33,0.53,-3.21,-3.74,45.4,36.67,-8.73,True,False,3,ahead,3,ahead,17.25,17.15,-3.39,-33.61,5,wide_right,2,middle_third,False,4.88,-30.11,5,wide_right,2,middle_third,False,True,False,,False,True,0.009,0.4126,0.9896,True,True,0,False,False,False,True,True,0,1,1,True,True,
